WKT,id,photoURL,lat,long,rubbishRunID,userName,rubbishType,city,totalNumberOfItemsTagged,datetime,date,Mile,dist_m,Morphology,Brand,Survey Type,Data Cleaning Notes
"POINT (-116.5167548 32.6853984)",Kb7Gnh7AvMivHsMpkt9B,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FKb7Gnh7AvMivHsMpkt9B.jpg?alt=media&token=0688113b-a487-4895-93b3-cd758341a076,32.6853984,-116.5167548,PsLWfltbkw461G4Nzqn9,notracetrails,glass,Campo,1.0,2023-03-29T20:14:28.259694Z,3/29/2023,20.0,298.5853631,Fragment,,,
"POINT (-116.5167547 32.6854069)",dFe3xfCSNH0ocviBpU1A,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FdFe3xfCSNH0ocviBpU1A.jpg?alt=media&token=66d246f5-84b6-4e76-b81c-38f987d99ebe,32.6854069,-116.5167547,PsLWfltbkw461G4Nzqn9,notracetrails,glass,Campo,1.0,2023-03-29T20:14:12.657899Z,3/29/2023,20.0,299.5297239,Fragment,,,
"POINT (-116.5167671 32.6852646)",rSKiPLy8nCt2Slh0WIOq,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FrSKiPLy8nCt2Slh0WIOq.jpg?alt=media&token=6765df38-688a-4464-b673-32e1b0cd9c19,32.6852646,-116.5167671,PsLWfltbkw461G4Nzqn9,notracetrails,soft plastic,Campo,1.0,2023-03-29T20:13:42.195092Z,3/29/2023,20.0,283.737624,Package Ends,,,
"POINT (-116.5167013 32.6852346)",TzNG6T5TnJ6VZJqQx7DG,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FTzNG6T5TnJ6VZJqQx7DG.jpg?alt=media&token=0bd8cb16-df5c-45b1-a153-478c9474c10f,32.6852346,-116.5167013,PsLWfltbkw461G4Nzqn9,notracetrails,plastic foam,Campo,1.0,2023-03-29T20:13:19.226962Z,3/29/2023,20.0,280.317597,Fragment,,,
"POINT (-116.516724 32.685223)",Mbmjar0KPlBXoyfjfAgl,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FMbmjar0KPlBXoyfjfAgl.jpg?alt=media&token=27bb6542-7e89-4c36-9cbe-cbbf513a2b9c,32.685223,-116.516724,PsLWfltbkw461G4Nzqn9,notracetrails,soft plastic,Campo,1.0,2023-03-29T20:13:05.237821Z,3/29/2023,20.0,279.040733,Package Ends,,,
"POINT (-116.5167298 32.6850318)",4O2AYy7HDDuSqhMiUShC,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2F4O2AYy7HDDuSqhMiUShC.jpg?alt=media&token=8fc1b35a-e560-45cd-bd43-665d76ecfea5,32.6850318,-116.5167298,PsLWfltbkw461G4Nzqn9,notracetrails,hard plastic,Campo,1.0,2023-03-29T20:12:06.815398Z,3/29/2023,20.0,257.7890855,Fragment,,,
"POINT (-116.5167221 32.6850171)",8ObGBsC4BlUr2X13I1G8,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2F8ObGBsC4BlUr2X13I1G8.jpg?alt=media&token=b447644c-818d-4f35-85bd-b3a8df838a7e,32.6850171,-116.5167221,PsLWfltbkw461G4Nzqn9,notracetrails,soft plastic,Campo,1.0,2023-03-29T20:11:38.651776Z,3/29/2023,20.0,256.1436997,Food Wrapper,Kirkland,,
"POINT (-116.5167386 32.6849332)",sM16OfGycJNRmKdC2mpS,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FsM16OfGycJNRmKdC2mpS.jpg?alt=media&token=c7ed40f3-4e96-4eaf-8064-1745d4d3a6b4,32.6849332,-116.5167386,PsLWfltbkw461G4Nzqn9,notracetrails,soft plastic,Campo,1.0,2023-03-29T20:11:12.821421Z,3/29/2023,20.0,246.8384372,Duck Tape,,,
"POINT (-116.5167601 32.6849256)",2oHRR7J5Ek0FEfIujS2Z,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2F2oHRR7J5Ek0FEfIujS2Z.jpg?alt=media&token=b24683e1-76a6-41bc-9fef-f3e646e339b3,32.6849256,-116.5167601,PsLWfltbkw461G4Nzqn9,notracetrails,uncategorized,Campo,1.0,2023-03-29T20:11:03.405071Z,3/29/2023,20.0,246.0346289,Fragment,,,
"POINT (-116.5167437 32.6849816)",dRysLacEWNNbYhUOwNub,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FdRysLacEWNNbYhUOwNub.jpg?alt=media&token=1affc83e-5f36-404e-82d2-f954fe040f8e,32.6849816,-116.5167437,PsLWfltbkw461G4Nzqn9,notracetrails,hard plastic,Campo,1.0,2023-03-29T20:10:53.681055Z,3/29/2023,20.0,252.2277586,Fragment,,,
"POINT (-116.5166841 32.6849269)",Z27jvEC5k3jxT7WR78Ol,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FZ27jvEC5k3jxT7WR78Ol.jpg?alt=media&token=1ef11052-2cd4-4665-b2ec-38b067e82662,32.6849269,-116.5166841,PsLWfltbkw461G4Nzqn9,notracetrails,hard plastic,Campo,1.0,2023-03-29T20:10:36.181420Z,3/29/2023,20.0,246.1082444,Fragment,,,
"POINT (-116.5166717 32.6848778)",7uk9rNvgwuadJh0xTyrz,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2F7uk9rNvgwuadJh0xTyrz.jpg?alt=media&token=40799136-e7ef-4b46-ad86-0c116936e832,32.6848778,-116.5166717,PsLWfltbkw461G4Nzqn9,notracetrails,hard plastic,Campo,1.0,2023-03-29T20:10:20.848386Z,3/29/2023,20.0,240.6559957,Fragment,,,
"POINT (-116.5166931 32.6848624)",Wbwj66lfk3nOJfoOkvz3,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FWbwj66lfk3nOJfoOkvz3.jpg?alt=media&token=32520f74-5ad6-4f21-80ef-01387b39fa7f,32.6848624,-116.5166931,PsLWfltbkw461G4Nzqn9,notracetrails,soft plastic,Campo,1.0,2023-03-29T20:10:00.128811Z,3/29/2023,20.0,238.9309074,Fragment,,,
"POINT (-116.5167491 32.6846095)",9ToJfOzAXcYmT1UFdUSs,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2F9ToJfOzAXcYmT1UFdUSs.jpg?alt=media&token=eeb9a8a2-41be-45ca-826e-5d6363631eaf,32.6846095,-116.5167491,PsLWfltbkw461G4Nzqn9,notracetrails,metal,Campo,1.0,2023-03-29T20:08:46.590087Z,3/29/2023,20.0,210.8731253,Aluminum Foil,,,
"POINT (-116.5167761 32.6844176)",0IF4cw8mALadK3IWKdfC,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2F0IF4cw8mALadK3IWKdfC.jpg?alt=media&token=e0a77df4-b85e-4333-ab10-62d23876b032,32.6844176,-116.5167761,PsLWfltbkw461G4Nzqn9,notracetrails,hard plastic,Campo,1.0,2023-03-29T20:08:04.633711Z,3/29/2023,20.0,189.6178328,Fragment,,,
"POINT (-116.5167448 32.6843653)",k7QDtoScfJVQBnRWHlPD,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2Fk7QDtoScfJVQBnRWHlPD.jpg?alt=media&token=4f8e13fa-dff1-4363-b348-e18401f8a8b3,32.6843653,-116.5167448,PsLWfltbkw461G4Nzqn9,notracetrails,soft plastic,Campo,1.0,2023-03-29T20:07:19.300357Z,3/29/2023,20.0,183.718931,Package Ends,XPO,,
"POINT (-116.5167575 32.6842611)",7oN7HvMqrFohgvLfOvS1,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2F7oN7HvMqrFohgvLfOvS1.jpg?alt=media&token=70c9868e-2867-40e6-88dd-ee6550e1efca,32.6842611,-116.5167575,PsLWfltbkw461G4Nzqn9,notracetrails,metal,Campo,1.0,2023-03-29T20:06:55.841382Z,3/29/2023,20.0,172.1689547,Fragment,,,
"POINT (-116.516739 32.6842758)",S6g1Ku88gKwDTe9kp6Yo,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FS6g1Ku88gKwDTe9kp6Yo.jpg?alt=media&token=4712b520-73e2-44f8-97cf-7fc37662e5f0,32.6842758,-116.516739,PsLWfltbkw461G4Nzqn9,notracetrails,metal,Campo,1.0,2023-03-29T20:06:49.025408Z,3/29/2023,20.0,173.7462884,Fragment,,,
"POINT (-116.5167572 32.684242)",fPQqnDXxTS1amGDzxDF8,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FfPQqnDXxTS1amGDzxDF8.jpg?alt=media&token=9fef5520-5e05-466d-8f5e-d02eb7eb95c7,32.684242,-116.5167572,PsLWfltbkw461G4Nzqn9,notracetrails,tobacco,Campo,1.0,2023-03-29T20:06:32.434819Z,3/29/2023,20.0,170.0476881,Cigarette Butt,,,
"POINT (-116.5167556 32.6842492)",TO0eit9rYa60acHyPZEW,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FTO0eit9rYa60acHyPZEW.jpg?alt=media&token=213a66ad-db5f-401f-811b-de8cd99a8cf1,32.6842492,-116.5167556,PsLWfltbkw461G4Nzqn9,notracetrails,glass,Campo,1.0,2023-03-29T20:06:25.858724Z,3/29/2023,20.0,170.8354673,Fragment,,,
"POINT (-116.5167515 32.684193)",AI7Xm7Eztmv9DTlRSCbM,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FAI7Xm7Eztmv9DTlRSCbM.jpg?alt=media&token=a43e51e2-da5d-47b5-9026-3d0e6babbc27,32.684193,-116.5167515,PsLWfltbkw461G4Nzqn9,notracetrails,glass,Campo,1.0,2023-03-29T20:06:08.259553Z,3/29/2023,20.0,164.5774046,Glasses,,,
"POINT (-116.5167287 32.6842107)",HUVClA4LzE2QWXNoYW2W,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FHUVClA4LzE2QWXNoYW2W.jpg?alt=media&token=28f4b955-c0bd-444f-b9eb-90a693a0aedc,32.6842107,-116.5167287,PsLWfltbkw461G4Nzqn9,notracetrails,glass,Campo,1.0,2023-03-29T20:05:57.681310Z,3/29/2023,20.0,166.4980975,Glasses,,,
"POINT (-116.5167112 32.684204)",PPhv1GlI6zc90cYQcyAm,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FPPhv1GlI6zc90cYQcyAm.jpg?alt=media&token=b2ddb4c9-7a2a-4bab-8755-d101849c5310,32.684204,-116.5167112,PsLWfltbkw461G4Nzqn9,notracetrails,wood,Campo,1.0,2023-03-29T20:05:47.182671Z,3/29/2023,20.0,165.7321273,Lumber,,,
"POINT (-116.5166824 32.6840468)",hU1qKaQyfCJpsxl634pu,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FhU1qKaQyfCJpsxl634pu.jpg?alt=media&token=5f4f3933-857d-484f-8faa-ab5395f5e780,32.6840468,-116.5166824,PsLWfltbkw461G4Nzqn9,notracetrails,cloth,Campo,1.0,2023-03-29T20:05:26.301678Z,3/29/2023,20.0,148.2461024,Clothing,,,
"POINT (-116.5167442 32.6839253)",U26pPoetDsJMwejynyai,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FU26pPoetDsJMwejynyai.jpg?alt=media&token=00686b4b-fe4b-4281-9fc6-588bc2046b87,32.6839253,-116.5167442,PsLWfltbkw461G4Nzqn9,notracetrails,metal,Campo,1.0,2023-03-29T20:05:03.301650Z,3/29/2023,20.0,134.8088428,Can Tab,,,
"POINT (-116.5167016 32.6838974)",S7l1zPRNPOsSmf5Ig8Oi,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FS7l1zPRNPOsSmf5Ig8Oi.jpg?alt=media&token=44e14da0-0984-423d-be07-1305dfba8e00,32.6838974,-116.5167016,PsLWfltbkw461G4Nzqn9,notracetrails,uncategorized,Campo,1.0,2023-03-29T20:04:33.946981Z,3/29/2023,20.0,131.6353601,Other,,,
"POINT (-116.5167063 32.6838249)",5uW33Jx60VUQ5qbcBX0T,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2F5uW33Jx60VUQ5qbcBX0T.jpg?alt=media&token=e33ca998-956a-46f8-a75d-c179ebc5b265,32.6838249,-116.5167063,PsLWfltbkw461G4Nzqn9,notracetrails,metal,Campo,1.0,2023-03-29T20:04:11.853781Z,3/29/2023,20.0,123.5693915,Washer,,,
"POINT (-116.5167116 32.6835836)",xDmQhXHBWL7Js9mxVwyA,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FxDmQhXHBWL7Js9mxVwyA.jpg?alt=media&token=b57bcbbf-f68a-4067-8dc4-1c7701a07655,32.6835836,-116.5167116,PsLWfltbkw461G4Nzqn9,notracetrails,plastic foam,Campo,1.0,2023-03-29T20:03:13.803148Z,3/29/2023,20.0,96.7492184,Fragment,,,
"POINT (-116.5167304 32.6835741)",ExqEa0HwhohmNa8qlMYJ,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FExqEa0HwhohmNa8qlMYJ.jpg?alt=media&token=632dbd13-ec94-4230-a8bd-47bdefdd611f,32.6835741,-116.5167304,PsLWfltbkw461G4Nzqn9,notracetrails,metal,Campo,1.0,2023-03-29T20:02:54.252475Z,3/29/2023,20.0,95.73475044,Washer,,,
"POINT (-116.5167169 32.6835728)",nEPdUfjZvUrqAbHqyaZv,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FnEPdUfjZvUrqAbHqyaZv.jpg?alt=media&token=13a9e0d8-1ac3-4628-9aba-ea94283b8075,32.6835728,-116.5167169,PsLWfltbkw461G4Nzqn9,notracetrails,hard plastic,Campo,1.0,2023-03-29T20:02:44.386893Z,3/29/2023,20.0,95.56034431,Fragment,,,
"POINT (-116.5167162 32.6835811)",ol5h5aSSEEaGSBb3ucGD,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2Fol5h5aSSEEaGSBb3ucGD.jpg?alt=media&token=1b71d6f4-c6de-4de3-9fa2-ac697b5713c8,32.6835811,-116.5167162,PsLWfltbkw461G4Nzqn9,notracetrails,sanitary waste,Campo,1.0,2023-03-29T20:02:26.481475Z,3/29/2023,20.0,96.47544723,Wipe,,,
"POINT (-116.5166631 32.6833044)",qvzKOiZTAFQ02bq3Dl0y,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FqvzKOiZTAFQ02bq3Dl0y.jpg?alt=media&token=ef2195b2-aba0-4afb-8765-6044d111aa3c,32.6833044,-116.5166631,PsLWfltbkw461G4Nzqn9,notracetrails,soft plastic,Campo,1.0,2023-03-29T20:01:33.628496Z,3/29/2023,20.0,65.76794294,Bag,,,
"POINT (-116.516682 32.6832477)",xE2rLZc2yYJWZKmdaffT,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FxE2rLZc2yYJWZKmdaffT.jpg?alt=media&token=5bef1508-1899-42f0-adb0-6349b0133632,32.6832477,-116.516682,PsLWfltbkw461G4Nzqn9,notracetrails,hard plastic,Campo,1.0,2023-03-29T20:01:16.812680Z,3/29/2023,20.0,59.40622703,Fragment,,,
"POINT (-116.5167513 32.6832817)",uVQEJI7KLXpMsrnREPcV,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FuVQEJI7KLXpMsrnREPcV.jpg?alt=media&token=4a5fabe8-e78f-4e0d-8365-f79d7e55d0dd,32.6832817,-116.5167513,PsLWfltbkw461G4Nzqn9,notracetrails,paper,Campo,1.0,2023-03-29T20:00:41.279605Z,3/29/2023,20.0,63.36639829,Toilet Paper,,,
"POINT (-116.5167447 32.6831351)",sfZ0f0EU0L0qJmFpS2Fx,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FsfZ0f0EU0L0qJmFpS2Fx.jpg?alt=media&token=f8120657-49bf-49a1-aa39-b4c1dabf1630,32.6831351,-116.5167447,PsLWfltbkw461G4Nzqn9,notracetrails,soft plastic,Campo,1.0,2023-03-29T20:00:05.652232Z,3/29/2023,20.0,47.08311489,Thread,,,
"POINT (-116.5167262 32.6831696)",hJrb8wexwcV1egdEepiP,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FhJrb8wexwcV1egdEepiP.jpg?alt=media&token=52b1f43d-a66f-4e09-8702-a1a6bbb75d41,32.6831696,-116.5167262,PsLWfltbkw461G4Nzqn9,notracetrails,soft plastic,Campo,1.0,2023-03-29T19:59:38.944780Z,3/29/2023,20.0,50.78034411,Package End,,,
"POINT (-116.5167384 32.6832118)",FymVekWE101YlrGpIg3X,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FFymVekWE101YlrGpIg3X.jpg?alt=media&token=3eb6ce7c-ce91-468f-a1a4-2df2777c4849,32.6832118,-116.5167384,PsLWfltbkw461G4Nzqn9,notracetrails,soft plastic,Campo,1.0,2023-03-29T19:59:28.505140Z,3/29/2023,20.0,55.53451202,Cap,,,
"POINT (-116.5167132 32.6832082)",j5mFkOn8hMPUYDVxwdfK,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2Fj5mFkOn8hMPUYDVxwdfK.jpg?alt=media&token=9b3bbd47-bf9a-41a8-a79a-8cc193f610ce,32.6832082,-116.5167132,PsLWfltbkw461G4Nzqn9,notracetrails,tobacco,Campo,1.0,2023-03-29T19:59:04.439762Z,3/29/2023,20.0,55.01650088,Cigarette Butt,Paul Mall,,
"POINT (-116.5167474 32.683177)",Jsqbo41vVxtzvmaq0xQg,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FJsqbo41vVxtzvmaq0xQg.jpg?alt=media&token=d826af60-e599-42d3-9a69-1929ac51accc,32.683177,-116.5167474,PsLWfltbkw461G4Nzqn9,notracetrails,soft plastic,Campo,1.0,2023-03-29T19:58:53.437707Z,3/29/2023,20.0,51.7384968,Food Wrapper,Welches,,
"POINT (-116.516746 32.6831129)",yEqBkyvyZWomQDkAvTgs,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FyEqBkyvyZWomQDkAvTgs.jpg?alt=media&token=e7e27ee0-281c-4def-a429-d8ea4fcd9ac2,32.6831129,-116.516746,PsLWfltbkw461G4Nzqn9,notracetrails,metal,Campo,1.0,2023-03-29T19:58:26.207822Z,3/29/2023,20.0,44.63448094,Money,,,
"POINT (-116.516744 32.6830761)",DSBWSOjzCxSBEMkIdrcP,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FDSBWSOjzCxSBEMkIdrcP.jpg?alt=media&token=8b5b556f-177f-47ee-a662-d0f1ede14217,32.6830761,-116.516744,PsLWfltbkw461G4Nzqn9,notracetrails,metal,Campo,1.0,2023-03-29T19:58:11.393972Z,3/29/2023,20.0,40.54482183,Bottle Cap,,,
"POINT (-116.5167723 32.6830571)",7r1tnzw6DAq8EgLC7vDI,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2F7r1tnzw6DAq8EgLC7vDI.jpg?alt=media&token=95b1b95b-d992-49d7-b78f-05fec1890b20,32.6830571,-116.5167723,PsLWfltbkw461G4Nzqn9,notracetrails,paper,Campo,1.0,2023-03-29T19:57:54.803367Z,3/29/2023,20.0,38.83670987,Fragment,,,
"POINT (-116.5166762 32.6830129)",omkoHefeT9KU2J6ClQaA,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FomkoHefeT9KU2J6ClQaA.jpg?alt=media&token=3fc30b64-f207-4564-bb38-20daf4dd6a40,32.6830129,-116.5166762,PsLWfltbkw461G4Nzqn9,notracetrails,hard plastic,Campo,1.0,2023-03-29T19:57:17.518512Z,3/29/2023,20.0,33.33759856,Fragment,,,
"POINT (-116.5166776 32.6829613)",9b06yvVxVd7Qz5wBZBeC,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2F9b06yvVxVd7Qz5wBZBeC.jpg?alt=media&token=8e283190-e0c1-4e86-9bec-87b655199bbc,32.6829613,-116.5166776,PsLWfltbkw461G4Nzqn9,notracetrails,hard plastic,Campo,1.0,2023-03-29T19:55:51.588153Z,3/29/2023,20.0,27.60100131,Fragment,,,
"POINT (-116.5166803 32.6829529)",ylaSGDWpgXybYayNlhph,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FylaSGDWpgXybYayNlhph.jpg?alt=media&token=239e1392-0dbb-4fe3-96eb-24e98c343381,32.6829529,-116.5166803,PsLWfltbkw461G4Nzqn9,notracetrails,tobacco,Campo,1.0,2023-03-29T19:55:37.411797Z,3/29/2023,20.0,26.66012928,Cigarette Butt,,,
"POINT (-116.5167252 32.682816)",4VhCoBCh0Vw1JfOIKA1K,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2F4VhCoBCh0Vw1JfOIKA1K.jpg?alt=media&token=69446d0b-9248-4186-b45d-89fce24e265e,32.682816,-116.5167252,PsLWfltbkw461G4Nzqn9,notracetrails,metal,Campo,1.0,2023-03-29T19:55:01.016932Z,3/29/2023,20.0,11.67753291,Gum Wrapper,,,
"POINT (-116.5167203 32.6826784)",jKVQvm5FCk30lNkcDI6D,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FjKVQvm5FCk30lNkcDI6D.jpg?alt=media&token=4df7d086-262e-4c9d-8bb6-227037a4b21c,32.6826784,-116.5167203,PsLWfltbkw461G4Nzqn9,notracetrails,plastic foam,Campo,1.0,2023-03-29T19:54:31.796440Z,3/29/2023,20.0,4.477920157,Other,,,
"POINT (-116.5166969 32.6826978)",GN6sGWVD9ENlTl5eUswS,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FGN6sGWVD9ENlTl5eUswS.jpg?alt=media&token=cd6dd35f-5cee-47dd-a23a-6edbb36341c7,32.6826978,-116.5166969,PsLWfltbkw461G4Nzqn9,notracetrails,hard plastic,Campo,1.0,2023-03-29T19:54:18.144867Z,3/29/2023,20.0,1.761571338,Fragment,,,
"POINT (-116.5166812 32.6826939)",Bw5UbVHXNuPxw8kAZooE,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FBw5UbVHXNuPxw8kAZooE.jpg?alt=media&token=5cfe622f-1f46-40f9-9e16-6909ea0d4384,32.6826939,-116.5166812,PsLWfltbkw461G4Nzqn9,notracetrails,hard plastic,Campo,1.0,2023-03-29T19:53:59.957275Z,3/29/2023,20.0,2.65590239,Toy,Marvel,,
"POINT (-116.5167447 32.6826696)",DZzMVYZsw9Ak1DrDQBy7,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FDZzMVYZsw9Ak1DrDQBy7.jpg?alt=media&token=c457ffd9-bb77-43fd-8fa8-7d97fc627bfd,32.6826696,-116.5167447,PsLWfltbkw461G4Nzqn9,notracetrails,cloth,Campo,1.0,2023-03-29T19:53:11.787625Z,3/29/2023,20.0,6.609599134,Fragment,,,
"POINT (-116.5167587 32.6826934)",uXKxwXl6pdibHLmVuKYV,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FuXKxwXl6pdibHLmVuKYV.jpg?alt=media&token=b39f33a6-fffe-4345-827a-92a5abd46287,32.6826934,-116.5167587,PsLWfltbkw461G4Nzqn9,notracetrails,tobacco,Campo,1.0,2023-03-29T19:52:56.261963Z,3/29/2023,20.0,6.179400041,Cigarette Butt,,,
"POINT (-116.5169136 32.682656)",LxCMhaPr0w7pVnCsJnkS,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FLxCMhaPr0w7pVnCsJnkS.jpg?alt=media&token=e634e3e2-947b-46f6-b12c-df16e4beb0a4,32.682656,-116.5169136,PsLWfltbkw461G4Nzqn9,notracetrails,hard plastic,Campo,1.0,2023-03-29T19:52:35.218558Z,3/29/2023,20.0,21.24771426,Fragment,,,
"POINT (-116.5169191 32.6826397)",1BghuJXdIFSZXFbQFMxa,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2F1BghuJXdIFSZXFbQFMxa.jpg?alt=media&token=cf61195d-d269-4bf3-affc-35f2bd3a0170,32.6826397,-116.5169191,PsLWfltbkw461G4Nzqn9,notracetrails,metal,Campo,1.0,2023-03-29T19:52:22.072684Z,3/29/2023,20.0,22.34094989,Bottle Cap,,,
"POINT (-116.5170507 32.6825525)",LX78GjLMNMKWXM7xKEcl,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FLX78GjLMNMKWXM7xKEcl.jpg?alt=media&token=c3468762-4d9b-4693-a372-6980d0bf8355,32.6825525,-116.5170507,PsLWfltbkw461G4Nzqn9,notracetrails,metal,Campo,1.0,2023-03-29T19:51:53.234457Z,3/29/2023,20.0,37.62978855,Bottle Cap,,,
"POINT (-116.5170575 32.6825774)",xfHpBYGKQGwicWaFMqXc,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FxfHpBYGKQGwicWaFMqXc.jpg?alt=media&token=533b82f0-51a6-402b-8c2e-1c068a959479,32.6825774,-116.5170575,,notracetrails,hard plastic,Campo,1.0,2023-03-29T19:51:33.613507Z,3/29/2023,20.0,36.96960592,Fragment,,,
"POINT (-116.5451335 32.66133643)",pv4xoosoTYd0YuQdxmT8,,32.66133643,-116.5451335,4xNK5BUJgnjn1opLg7lO,macygustavus,soft plastic,Campo,1.0,2023-03-29T15:15:44.083920Z,3/29/2023,10.0,3505.651896,,,,
